scenario,p,s,num_samples,sample_size_log10,replicate,algorithm,Brier,E_SHD,E_F1,AUROC,time_sec
ER_p25_s40,25,40,3162,3.5,2,BCD Nets,0.060570396501197714,45.859,0.11870748537089111,0.6169196428571428,422.22763323783875
