scenario,p,s,num_samples,sample_size_log10,replicate,algorithm,Brier,E_SHD,E_F1,AUROC,time_sec
ER_p50_s80,50,80,10,1.0,3,ProDAG,0.0326530612244898,80.0,0.0,0.5,6404.6916444301605
