scenario,p,s,num_samples,sample_size_log10,replicate,algorithm,Brier,E_SHD,E_F1,AUROC,time_sec
ER_p50_s80,50,80,10000,4.0,3,BayesDAG,0.02545660243980767,92.168,0.3559798378895253,0.7966693037974684,523.6283247470856
