scenario,p,s,num_samples,sample_size_log10,replicate,algorithm,Brier,E_SHD,E_F1,AUROC,time_sec
ER_p50_s80,50,80,3162,3.5,2,BayesDAG,0.023463047287042692,130.718,0.377159881166511,0.9348655063291139,539.1876652240753
