scenario,p,s,num_samples,sample_size_log10,replicate,algorithm,Brier,E_SHD,E_F1,AUROC,time_sec
ER_p50_s80,50,80,10,1.0,2,ProDAG,0.03263743956046445,86.578,0.002797784105676275,0.4909098101265823,6467.256222248077
